"","file","chromosome","position.1","position.2","per.meth","count.c","count.t","well","sample","region","age","morph","sex","allele","allele.morph","nest","bird","bird2"
"8699","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259053,2259053,0,0,12,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8700","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259061,2259061,0,0,1,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8701","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259062,2259062,0,0,1,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8702","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259063,2259063,0,0,2,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8703","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259066,2259066,0,0,69,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8704","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259082,2259082,0,0,1,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8705","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259083,2259083,37.170209313646,11454,19361,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8706","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259100,2259100,0,0,2,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8707","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259110,2259110,0.191255028688254,29,15134,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8708","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259122,2259122,0.297167007858416,45,15098,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8709","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259150,2259150,1.57772621809745,238,14847,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8710","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259153,2259153,2.63437998935604,396,14636,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8711","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259155,2259155,6.43557794273595,971,14117,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8712","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259169,2259169,0,0,1,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8713","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259179,2259179,6.35174806511876,952,14036,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8714","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259207,2259207,2.66105491819971,392,14339,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8715","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259217,2259217,0,0,1,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8716","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259224,2259224,3.28092959671907,480,14150,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8717","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259226,2259226,0,0,1,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8718","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259236,2259236,5.94631796283551,864,13666,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8719","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259241,2259241,3.67631815354848,532,13939,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8720","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259250,2259250,2.95097903069018,425,13977,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8721","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259256,2259256,0.188903659133842,27,14266,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8722","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259268,2259268,12.3423165137615,1722,12230,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8723","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259270,2259270,2.40618733887138,336,13628,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8724","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259278,2259278,4.18027433050294,576,13203,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8725","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259280,2259280,0.481892523364486,66,13630,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8726","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259284,2259284,0.38193664345091,51,13302,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8727","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259293,2259293,0.323965945905221,43,13230,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8728","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259296,2259296,0.239467185512235,32,13331,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8729","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259300,2259300,0.481710070751167,64,13222,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8730","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259303,2259303,0.223247507069504,30,13408,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8731","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259312,2259312,5.7660626029654,770,12584,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8732","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259319,2259319,0.321808112558,43,13319,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8733","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259324,2259324,1.86628691350622,249,13093,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8734","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259338,2259338,0.261428144607111,35,13353,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8735","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259341,2259341,0.381508078994614,51,13317,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8736","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259349,2259349,2.44429023054977,317,12652,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8737","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259392,2259392,0.310159618730615,41,13178,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8738","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259422,2259422,1.77888022678951,251,13859,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8739","E5-N3_S34_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259424,2259424,0.278765070736637,40,14309,"E5","34","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8740","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258341,2258341,39.7727272727273,35,53,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8741","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258417,2258417,3.6144578313253,3,80,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8742","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258431,2258431,5.66037735849057,3,50,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8743","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258440,2258440,6.09756097560976,5,77,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8744","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258539,2258539,0,0,5,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8745","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258541,2258541,0,0,5,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8746","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258572,2258572,0,0,7,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8747","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258582,2258582,0,0,7,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8748","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258616,2258616,0,0,7,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8749","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258619,2258619,9.09090909090909,1,10,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8750","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258627,2258627,0,0,13,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8751","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258632,2258632,0,0,13,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8752","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258636,2258636,0,0,12,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8753","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258638,2258638,0,0,14,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8754","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258647,2258647,0,0,15,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8755","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258674,2258674,3.79746835443038,3,76,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8756","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258707,2258707,53.0612244897959,52,46,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8757","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258760,2258760,0,0,10,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8758","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258795,2258795,11.1111111111111,1,8,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8759","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258806,2258806,0,0,8,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8760","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258830,2258830,0,0,6,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8761","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258839,2258839,0,0,6,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8762","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258841,2258841,0,0,6,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8763","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258850,2258850,0,0,7,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8764","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258852,2258852,0,0,7,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8765","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258858,2258858,0,0,8,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8766","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258863,2258863,0,0,8,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8767","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258869,2258869,12.5,1,7,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8768","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258880,2258880,0,0,8,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8769","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258884,2258884,0,0,8,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8770","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258890,2258890,0,0,8,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8771","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258893,2258893,12.5,1,7,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8772","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258906,2258906,0,0,7,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8773","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258910,2258910,0,0,7,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8774","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258928,2258928,14.2857142857143,1,6,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8775","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258937,2258937,0,0,7,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8776","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258943,2258943,0,0,7,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8777","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258947,2258947,28.5714285714286,2,5,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8778","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259007,2259007,0,0,5,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8779","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259042,2259042,0,0,7,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8780","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259049,2259049,11.1111111111111,1,8,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8781","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259083,2259083,61.5384615384615,8,5,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8782","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259110,2259110,0,0,2,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8783","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259122,2259122,0,0,2,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8784","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259150,2259150,0,0,1,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8785","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259153,2259153,0,0,1,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8786","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259155,2259155,0,0,1,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8787","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259179,2259179,0,0,1,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8788","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259207,2259207,0,0,1,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8789","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259236,2259236,0,0,1,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8790","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259241,2259241,0,0,1,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8791","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259250,2259250,0,0,1,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8792","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259256,2259256,0,0,1,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8793","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259268,2259268,0,0,1,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8794","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259270,2259270,0,0,1,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8795","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259278,2259278,0,0,1,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8796","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259280,2259280,0,0,2,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8797","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259284,2259284,0,0,2,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8798","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259293,2259293,0,0,2,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8799","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259296,2259296,0,0,2,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8800","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259300,2259300,0,0,1,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8801","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259303,2259303,0,0,1,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8802","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259312,2259312,0,0,1,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8803","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259319,2259319,0,0,1,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8804","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259324,2259324,0,0,1,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8805","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259338,2259338,0,0,1,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8806","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259341,2259341,0,0,1,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8807","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259349,2259349,0,0,1,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8808","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259392,2259392,0,0,1,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8809","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259422,2259422,0,0,1,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8810","E5-N3_S34_genome2_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2259424,2259424,0,0,1,"E5","34","HYPd","Chick","Tan","f","unk","ZAL2-TS","C10-10","N3-C10-10","N3-C10-10"
"8811","E6-N2_S35_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258187,2258187,0,0,3,"E6","35","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-12","N2-C10-12","N2-C10-12"
"8812","E6-N2_S35_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258219,2258219,0,0,2,"E6","35","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-12","N2-C10-12","N2-C10-12"
"8813","E6-N2_S35_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258251,2258251,23.4597710102033,9036,29481,"E6","35","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-12","N2-C10-12","N2-C10-12"
"8814","E6-N2_S35_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258266,2258266,0,0,2,"E6","35","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-12","N2-C10-12","N2-C10-12"
"8815","E6-N2_S35_genome1_allele_3XC.gz.bismark.cov.gz","NW_005081596.1",2258330,2258330,63.5686764552744,24418,13994,"E6","35","HYPd","Chick","Tan","f","ZAL2","ZAL2-TS","C10-12","N2-C10-12","N2-C10-12"
